algorithm,run,seed,point_index,f1,f2
MOABC,1,2228001041,41,0.49957179332136126,0.7506660398448742
MOABC,1,2228001041,42,0.7728638657570559,0.4026814450070595
MOABC,1,2228001041,43,0.8161032838520755,0.3339757240225675
MOABC,1,2228001041,44,0.2117996280981217,0.9551410184185285
MOABC,1,2228001041,45,0.758326601370744,0.4249409113819002
MOABC,1,2228001041,46,0.30392340503883225,0.907630563869602
MOABC,1,2228001041,47,0.159274666287734,0.974631580678931
MOABC,1,2228001041,48,0.8377873209659896,0.2981157095098586
MOABC,1,2228001041,49,0.45150709697008873,0.7961732215379258
MOABC,1,2228001041,50,0.987691059386631,0.024467580384622465
MOABC,1,2228001041,51,0.31169994830873965,0.902874365711327
MOABC,1,2228001041,52,0.8421181225549839,0.29083706766446915
MOABC,1,2228001041,53,0.9512089443809065,0.09520154639936737
MOABC,1,2228001041,54,0.7672698247614378,0.411445281858047
MOABC,1,2228001041,55,0.8895429907260547,0.20871342641970314
MOABC,1,2228001041,56,0.9946262508571816,0.010772001461378421
MOABC,1,2228001041,57,0.5613784489293296,0.6848542370777
MOABC,1,2228001041,58,0.11756339309725661,0.986179626023205
MOABC,1,2228001041,59,0.2752950407729805,0.9251127262147321
MOABC,1,2228001041,60,0.17795757722973315,0.9683351701491766
MOABC,1,2228001041,61,0.6278482560531253,0.605850870486935
MOABC,1,2228001041,62,0.6143238408071434,0.6226062186159596
MOABC,1,2228001041,63,0.018521635886898195,0.9996569490040732
MOABC,1,2228001041,64,0.4719228324286811,0.7772888980699625
MOABC,1,2228001041,65,0.08280051570737978,0.993144074598592
MOABC,1,2228001041,66,0.4779383115301732,0.7719812989160849
MOABC,1,2228001041,67,0.1407922640260047,0.9802301328296783
MOABC,1,2228001041,68,0.8080189471791563,0.3471116209110776
MOABC,1,2228001041,69,0.632182115377815,0.6003457977650425
MOABC,1,2228001041,70,0.9191740667605267,0.15511903518040124
MOABC,1,2228001041,71,0.3720072203203845,0.8622578384309245
MOABC,1,2228001041,72,0.8226458231092211,0.32325384983390393
MOABC,1,2228001041,73,0.3844157026187115,0.8522317890278008
MOABC,1,2228001041,74,0.6762293889464638,0.5427147417485935
MOABC,1,2228001041,75,0.10179178047396015,0.9896432149133023
MOABC,1,2228001041,76,0.5713406908536938,0.6735728912020231
MOABC,1,2228001041,77,0.7520309851457795,0.43444939738066835
MOABC,1,2228001041,78,0.26565162490192334,0.9294604922355745
MOABC,1,2228001041,79,0.19462066177599632,0.9621764163704286
MOABC,1,2228001041,80,0.36636508958674013,0.8657766211320999
MOABC,1,2228001041,81,0.6630061923039006,0.5604227889666833
MOABC,1,2228001041,82,0.6715163761908342,0.5490657761043414
MOABC,1,2228001041,83,0.790645085985287,0.37489306783536425
MOABC,1,2228001041,84,0.5478546905473347,0.6998552382164196
MOABC,1,2228001041,85,0.8817643615998341,0.22254287022890668
MOABC,1,2228001041,86,0.39152111312651805,0.8467184741119091
MOABC,1,2228001041,87,0.4289798665386654,0.8159932290898211
MOABC,1,2228001041,88,0.5088388352326004,0.7428553004420582
MOABC,1,2228001041,89,0.7474852261969936,0.44352949116733825
MOABC,1,2228001041,90,0.9800003471548429,0.04168729727362923
MOABC,1,2228001041,91,0.6843911385131228,0.5316087695247116
MOABC,1,2228001041,92,0.8743647908575335,0.2354949067903495
MOABC,1,2228001041,93,0.5753308782929045,0.6689943804827151
MOABC,1,2228001041,94,0.5165858390076894,0.7331390779486775
MOABC,1,2228001041,95,0.7372882535302995,0.45641242948714755
MOABC,1,2228001041,96,0.554212906017012,0.6928947899512347
MOABC,1,2228001041,97,0.16972995018195913,0.9711918391988423
MOABC,1,2228001041,98,0.9820117127076253,0.035673846446897195
MOABC,1,2228001041,99,0.19925456283369686,0.9602977153855135
MOABC,1,2228001041,100,0.6172160788415424,0.6190513324074775
MOABC,2,651368138,1,1.0,0.0
MOABC,2,651368138,2,0.0,1.0
MOABC,2,651368138,3,0.7086573811646815,0.49780471612081534
MOABC,2,651368138,4,0.869160140128848,0.24456434136014812
MOABC,2,651368138,5,0.7235817585527529,0.47647903257400737
MOABC,2,651368138,6,0.5805382716322429,0.6629753151702482
MOABC,2,651368138,7,0.7550301175027653,0.4299295216637604
MOABC,2,651368138,8,0.9561569310709856,0.08576419713077757
MOABC,2,651368138,9,0.65352685733344,0.5744213027390789
MOABC,2,651368138,10,0.7647778397490856,0.4151148910182359
MOABC,2,651368138,11,0.8778655474131074,0.22935208066508528
MOABC,2,651368138,12,0.567429799670051,0.6780234224464057
MOABC,2,651368138,13,0.11939554238594621,0.9857447666400744
MOABC,2,651368138,14,0.7740521310878121,0.40271838507653185
MOABC,2,651368138,15,0.7823853697312001,0.3878731332305734
MOABC,2,651368138,16,0.8608772657735566,0.2631479328042494
MOABC,2,651368138,17,0.8407627758767631,0.2931179546999999
MOABC,2,651368138,18,0.9858617779156443,0.02807677679748263
MOABC,2,651368138,19,0.8858092668330177,0.21534262494622713
MOABC,2,651368138,20,0.3622779364504708,0.8687559423274183
MOABC,2,651368138,21,0.9706134281855027,0.057909573025986094
MOABC,2,651368138,22,0.5906910948926546,0.6514374769997939
MOABC,2,651368138,23,0.7935090349218723,0.3775776360334003
MOABC,2,651368138,24,0.909122530324455,0.17349622485646043
MOABC,2,651368138,25,0.4276510909223863,0.8171145444328929
MOABC,2,651368138,26,0.9657067278750219,0.07138541346974363
MOABC,2,651368138,27,0.9940907821576219,0.01178352867592737
MOABC,2,651368138,28,0.663002425381874,0.5604739659240785
MOABC,2,651368138,29,0.8062146743472578,0.35001789886714507
MOABC,2,651368138,30,0.4172061341824175,0.8259390417388978
MOABC,2,651368138,31,0.6724160153756078,0.5511813729310681
MOABC,2,651368138,32,0.9168359967729399,0.15956577502012154
MOABC,2,651368138,33,0.7988426977699723,0.3618503442195927
MOABC,2,651368138,34,0.29109265102601045,0.9152651350213055
MOABC,2,651368138,35,0.7454513658376257,0.44451246961566404
MOABC,2,651368138,36,0.4400489724400553,0.8063569018544514
MOABC,2,651368138,37,0.8148488864092163,0.33605199394573865
MOABC,2,651368138,38,0.16788615457997702,0.9722753520923805
MOABC,2,651368138,39,0.8940481469250217,0.20156931813707452
MOABC,2,651368138,40,0.2693665051418103,0.9275505810500669
MOABC,2,651368138,41,0.46617985314225374,0.7826763445242667
MOABC,2,651368138,42,0.9479816367030633,0.10183724707644672
MOABC,2,651368138,43,0.4842236080458054,0.7661091634120006
MOABC,2,651368138,44,0.13815351353799238,0.9809136864926318
MOABC,2,651368138,45,0.614873652169443,0.6220464341579077
MOABC,2,651368138,46,0.40501017299275777,0.8359667597723764
MOABC,2,651368138,47,0.9348649399026148,0.12818258210203626
MOABC,2,651368138,48,0.8331848735080876,0.3058591024822158
MOABC,2,651368138,49,0.10154897700180077,0.9896878052698878
MOABC,2,651368138,50,0.6421192832477562,0.5877533476621005
MOABC,2,651368138,51,0.5593387187786723,0.6872301824534335
MOABC,2,651368138,52,0.4561489256707764,0.7923949897272268
MOABC,2,651368138,53,0.5509389463963025,0.69684958431453
MOABC,2,651368138,54,0.30570593164028576,0.9065450873181442
MOABC,2,651368138,55,0.4749215202939821,0.7746606763052661
MOABC,2,651368138,56,0.2806791087351369,0.921264137706774
MOABC,2,651368138,57,0.3483022555380696,0.878686543112163
MOABC,2,651368138,58,0.4933424452353893,0.7566437706723466
MOABC,2,651368138,59,0.9235191505201462,0.1471125871767899
MOABC,2,651368138,60,0.8274399167457258,0.3158595723160258
MOABC,2,651368138,61,0.6805019029630569,0.5369173339654961
MOABC,2,651368138,62,0.8210092724794283,0.3270871863619012
MOABC,2,651368138,63,0.8499953799049093,0.2783512092733093
MOABC,2,651368138,64,0.6029330207802803,0.6365594911487715
MOABC,2,651368138,65,0.2500134970362826,0.9375223200803479
MOABC,2,651368138,66,0.516095552515779,0.7337086141276965
MOABC,2,651368138,67,0.3424986371905652,0.8826969346864029
MOABC,2,651368138,68,0.5442109755586745,0.7070765758960296
MOABC,2,651368138,69,0.1995662364762248,0.9601733172587156
MOABC,2,651368138,70,0.3294048147295554,0.891682545613847
MOABC,2,651368138,71,0.5048179509275631,0.7451588364212964
MOABC,2,651368138,72,0.6926778855020832,0.520197346936363
MOABC,2,651368138,73,0.9285907851785405,0.13790081425521697
MOABC,2,651368138,74,0.4478609548536789,0.7994244099538268
MOABC,2,651368138,75,0.31283931252095337,0.9022797165697329
MOABC,2,651368138,76,0.2567223194120781,0.9340936508412747
MOABC,2,651368138,77,0.38137344887101493,0.8545543902815064
MOABC,2,651368138,78,0.6851117939566552,0.5306218297814935
MOABC,2,651368138,79,0.6307189233768145,0.6022616966984466
MOABC,2,651368138,80,0.39210793765801316,0.8462513652255796
MOABC,2,651368138,81,0.5291773107352642,0.719971376085996
MOABC,2,651368138,82,0.9019477573562353,0.18713972840730483
MOABC,2,651368138,83,0.9414683573857334,0.1146015720514496
MOABC,2,651368138,84,0.3240206803673904,0.8950105986942534
MOABC,2,651368138,85,0.6002977261074616,0.6396426400302111
MOABC,2,651368138,86,0.2210918095643841,0.9511184190235574
MOABC,2,651368138,87,0.18564050928045273,0.9655376013140976
MOABC,2,651368138,88,0.520604790203177,0.7289706524175061
MOABC,2,651368138,89,0.08969737176486992,0.9919860377170472
MOABC,2,651368138,90,0.8532769572218332,0.2730525552896378
MOABC,2,651368138,91,0.6208124936547514,0.614591848956561
MOABC,2,651368138,92,0.7011423420367697,0.5083994162031934
MOABC,2,651368138,93,0.7293078181839869,0.4681101063357127
MOABC,2,651368138,94,0.9790379501541446,0.04148469215797057
MOABC,2,651368138,95,0.15195408055134668,0.977078478389119
MOABC,2,651368138,96,0.07914881284431424,0.9937354654262648
MOABC,2,651368138,97,0.1800267621469063,0.9675903649252794
MOABC,2,651368138,98,0.011686467872456585,0.999863426468666
MOABC,2,651368138,99,0.20774963869527663,0.956840087621982
MOABC,2,651368138,100,0.3751531221269234,0.8620572288085229
MOABC,3,2355761884,1,0.0,1.0
MOABC,3,2355761884,2,1.0,0.0
MOABC,3,2355761884,3,0.5859341955038504,0.6571582864877467
MOABC,3,2355761884,4,0.6157661049349663,0.6222467966271077
MOABC,3,2355761884,5,0.8099078211200615,0.34404932128855437
MOABC,3,2355761884,6,0.36462869090492656,0.8670921247526719
MOABC,3,2355761884,7,0.937666347741335,0.12637837500219634
MOABC,3,2355761884,8,0.12554278364460042,0.984240838944816
MOABC,3,2355761884,9,0.8006950855721766,0.3590504212668647
MOABC,3,2355761884,10,0.8492408310293008,0.281715424784259
MOABC,3,2355761884,11,0.35157362078668347,0.8764101831466049
MOABC,3,2355761884,12,0.7587198928970247,0.42434412412232736
MOABC,3,2355761884,13,0.2957269833996734,0.9126735617751778
MOABC,3,2355761884,14,0.4590895827441167,0.7896698669909341
MOABC,3,2355761884,15,0.8736844255255356,0.23667552459411478
MOABC,3,2355761884,16,0.5418448597610388,0.7064135556268377
MOABC,3,2355761884,17,0.8578118261347161,0.2652747514182426
MOABC,3,2355761884,18,0.8646884626191429,0.2523138626133431
MOABC,3,2355761884,19,0.6866101122847461,0.5288263567239462
MOABC,3,2355761884,20,0.6254080924054318,0.6088982170213038
MOABC,3,2355761884,21,0.9755717203217115,0.04826691365278851
MOABC,3,2355761884,22,0.19735785960137134,0.9610498752535654
MOABC,3,2355761884,23,0.5154473985240045,0.7343139793548361
MOABC,3,2355761884,24,0.6763372022824397,0.5425679888087622
MOABC,3,2355761884,25,0.7862077720955718,0.3869101179623494
MOABC,3,2355761884,26,0.7914027762078701,0.37368561192220895
MOABC,3,2355761884,27,0.48838637219372744,0.76147875145545
MOABC,3,2355761884,28,0.7750059859586679,0.39969374162641624
MOABC,3,2355761884,29,0.7140986121688542,0.49007568886856345
MOABC,3,2355761884,30,0.6343622715694592,0.5975845084092357
MOABC,3,2355761884,31,0.7680475079327518,0.41030503345268987
MOABC,3,2355761884,32,0.5682614881624948,0.6770788810713468
MOABC,3,2355761884,33,0.8194829962989312,0.32844761877692596
MOABC,3,2355761884,34,0.31092832276237137,0.9033500991835597
MOABC,3,2355761884,35,0.8395512516313396,0.2951536958842511
MOABC,3,2355761884,36,0.6032274962769253,0.6361165877354721
MOABC,3,2355761884,37,0.9927062876128543,0.015452192705195707
MOABC,3,2355761884,38,0.5978397946433923,0.6443353088719966
MOABC,3,2355761884,39,0.833160008174731,0.30585384359737416
MOABC,3,2355761884,40,0.5735190467243108,0.671075903182973
MOABC,3,2355761884,41,0.9145878228534833,0.1640820677161033
MOABC,3,2355761884,42,0.8867986759127718,0.21358810839935471
MOABC,3,2355761884,43,0.8254239403681294,0.31882299744856796
MOABC,3,2355761884,44,0.8811407553415643,0.22371287174838525
MOABC,3,2355761884,45,0.5322627153986391,0.7166964017964673
MOABC,3,2355761884,46,0.6434925540241323,0.5859173331178887
MOABC,3,2355761884,47,0.9538261929736445,0.09021559359740394
MOABC,3,2355761884,48,0.4009508290273295,0.8394121420721334
MOABC,3,2355761884,49,0.3206645242811124,0.8971742628675679
MOABC,3,2355761884,50,0.7498716487536434,0.43830842845623424
MOABC,3,2355761884,51,0.9266773842313609,0.14179105015802154
MOABC,3,2355761884,52,0.3798861491593436,0.8556936821926993
MOABC,3,2355761884,53,0.7349250665635996,0.4598851465364887
MOABC,3,2355761884,54,0.4760843550054235,0.7733436869190699
MOABC,3,2355761884,55,0.6557890462527387,0.572959354692254
MOABC,3,2355761884,56,0.14309282976749607,0.9795244420691304
MOABC,3,2355761884,57,0.524326869476897,0.7250813830854611
MOABC,3,2355761884,58,0.923357194689773,0.1474114919680161
MOABC,3,2355761884,59,0.27649105361824916,0.9237477793157476
MOABC,3,2355761884,60,0.7049225130703918,0.5034842731289094
MOABC,3,2355761884,61,0.08132786593389107,0.9934420455263704
MOABC,3,2355761884,62,0.2600412448817867,0.9323862780068511
MOABC,3,2355761884,63,0.9826266288459461,0.0344909997298452
MOABC,3,2355761884,64,0.9101986700025616,0.17182002993071185
MOABC,3,2355761884,65,0.4706766424176462,0.7784634982824512
MOABC,3,2355761884,66,0.9435247768813045,0.10976099541108453
MOABC,3,2355761884,67,0.9025983596027978,0.18553747415497107
MOABC,3,2355761884,68,0.8945981734612094,0.19974372136257595
MOABC,3,2355761884,69,0.6651029306452435,0.5576385434799096
MOABC,3,2355761884,70,0.7250917789234509,0.474260149220584
MOABC,3,2355761884,71,0.959579334723445,0.07926211540398949
MOABC,3,2355761884,72,0.6946638307515497,0.5175725846523981
MOABC,3,2355761884,73,0.33655463128480767,0.8867309801607471
MOABC,3,2355761884,74,0.15865900922038198,0.9748273187932067
MOABC,3,2355761884,75,0.9681734402790478,0.06288300635357558
MOABC,3,2355761884,76,0.5544551989941362,0.6928620357957915
MOABC,3,2355761884,77,0.2824731184835832,0.920471218719352
MOABC,3,2355761884,78,0.4376586566588058,0.8086255165369944
MOABC,3,2355761884,79,0.2541877071037674,0.9353886096396845
MOABC,3,2355761884,80,0.9471347422521879,0.10293581604948362
MOABC,3,2355761884,81,0.10418438342454711,0.989145614250447
MOABC,3,2355761884,82,0.21023989719495717,0.9557991856274538
MOABC,3,2355761884,83,0.9871344328805478,0.02596857520380766
MOABC,3,2355761884,84,0.3928447267984412,0.846407182602117
MOABC,3,2355761884,85,0.1794487888085991,0.9677981321951268
MOABC,3,2355761884,86,0.4288109924648732,0.8161249073174012
MOABC,3,2355761884,87,0.24004841009845285,0.942376760809205
MOABC,3,2355761884,88,0.1765145783169873,0.9688426036415761
MOABC,3,2355761884,89,0.5033038288117524,0.7466852559034303
MOABC,3,2355761884,90,0.4128288737372098,0.8304727580714786
MOABC,3,2355761884,91,0.10131412459508962,0.989791919494566
MOABC,3,2355761884,92,0.721820346845638,0.4789753868796428
MOABC,3,2355761884,93,0.4470426068791867,0.800152907634661
MOABC,3,2355761884,94,0.49742958867059295,0.7525638043799509
MOABC,3,2355761884,95,0.3334093155818112,0.8901325199789686
MOABC,3,2355761884,96,0.6684067834540115,0.5532323718326622
MOABC,3,2355761884,97,0.5538487663253902,0.6932525334812438
MOABC,3,2355761884,98,0.744986444657656,0.44623396455415676
MOABC,3,2355761884,99,0.22481836845665262,0.9494965612322429
MOABC,3,2355761884,100,0.6501850130609772,0.5772594487908969
MOABC,4,1914046902,1,1.0,0.0
MOABC,4,1914046902,2,0.0,1.0
MOABC,4,1914046902,3,0.5743251938820207,0.6701525222637029
MOABC,4,1914046902,4,0.944413870940501,0.10808244037517867
MOABC,4,1914046902,5,0.6148870082946607,0.6223501498489094
MOABC,4,1914046902,6,0.2073980625365781,0.9569860436560736
MOABC,4,1914046902,7,0.9349895426500008,0.12579456225705632
MOABC,4,1914046902,8,0.7971004010851256,0.36630447006934524
MOABC,4,1914046902,9,0.9273259085646337,0.1400783195066418
MOABC,4,1914046902,10,0.37894354670371255,0.8567965689252037
MOABC,4,1914046902,11,0.716661298798377,0.48643166641742347
MOABC,4,1914046902,12,0.7450814311290375,0.4448536609867054
MOABC,4,1914046902,13,0.4582356618044587,0.7900200844738596
MOABC,4,1914046902,14,0.44600191573239145,0.8010822911630369
MOABC,4,1914046902,15,0.6253745442186632,0.608906751010525
MOABC,4,1914046902,16,0.4815607316999475,0.7680992616846112
MOABC,4,1914046902,17,0.43380428389237985,0.8118138434745199
MOABC,4,1914046902,18,0.47060066024942565,0.7786855162646973
MOABC,4,1914046902,19,0.7871677783179232,0.3806711778388549
MOABC,4,1914046902,20,0.4244560385594199,0.8248040501902203
MOABC,4,1914046902,21,0.6985531512734884,0.5120234948458788
MOABC,4,1914046902,22,0.2953623509573755,0.9127610816369321
MOABC,4,1914046902,23,0.39212900235454007,0.8463180566069121
MOABC,4,1914046902,24,0.7066023176552166,0.500713701359987
MOABC,4,1914046902,25,0.5563903692563906,0.6910686256861911
MOABC,4,1914046902,26,0.14429352247295169,0.9791793793723478
MOABC,4,1914046902,27,0.309894511742123,0.9039653915921112
MOABC,4,1914046902,28,0.7592290633967667,0.42460218683574813
MOABC,4,1914046902,29,0.5893791856188371,0.6533056591883704
MOABC,4,1914046902,30,0.10214145436897856,0.9895671232993899
MOABC,4,1914046902,31,0.6030062019451372,0.6363836701202598
MOABC,4,1914046902,32,0.8955186853004276,0.19807371309453953
MOABC,4,1914046902,33,0.8536523344673072,0.2730720677457392
MOABC,4,1914046902,34,0.6517626270742669,0.5758784686345423
MOABC,4,1914046902,35,0.6880648275395008,0.5266000114496517
MOABC,4,1914046902,36,0.976034684772618,0.0473569632612622
MOABC,4,1914046902,37,0.828221901811091,0.31405214099963497
MOABC,4,1914046902,38,0.5069426852465584,0.7441461185354906
MOABC,4,1914046902,39,0.25373021386811545,0.9356209789102686
MOABC,4,1914046902,40,0.9704035728968804,0.05831690570896897
MOABC,4,1914046902,41,0.9033533520572639,0.18398931103839147
MOABC,4,1914046902,42,0.5640062600591483,0.6819028979451808
MOABC,4,1914046902,43,0.5442681419363045,0.7038192711167647
MOABC,4,1914046902,44,0.846768960194829,0.2829823291271607
MOABC,4,1914046902,45,0.9886125130791142,0.02269772887564512
MOABC,4,1914046902,46,0.726742293003593,0.47328233940508546
MOABC,4,1914046902,47,0.22518525077923784,0.9493245252683404
MOABC,4,1914046902,48,0.3648333368584845,0.866921363764264
MOABC,4,1914046902,49,0.6384089696095268,0.5946039487646892
MOABC,4,1914046902,50,0.9838802240516464,0.03209697105447269
MOABC,4,1914046902,51,0.3440609810981362,0.8816220412874538
MOABC,4,1914046902,52,0.08733063116079255,0.9923877268553954
MOABC,4,1914046902,53,0.7791493906538829,0.39297277526133234
MOABC,4,1914046902,54,0.5175025000016937,0.732191162491997
MOABC,4,1914046902,55,0.9181606442379909,0.15698103137247743
MOABC,4,1914046902,56,0.7687651730791091,0.40901075228139827
MOABC,4,1914046902,57,0.524102582062967,0.725316854614324
MOABC,4,1914046902,58,0.9626661818072992,0.07327382240455593
MOABC,4,1914046902,59,0.3568007033957509,0.8726933540080217
MOABC,4,1914046902,60,0.8788652229399585,0.2275961673506578
MOABC,4,1914046902,61,0.16160104343075626,0.9753445998317369
MOABC,4,1914046902,62,0.7523570506517487,0.43395886833460195
MOABC,4,1914046902,63,0.28208946927135636,0.9204255505451429
MOABC,4,1914046902,64,0.9970751633650914,0.006675142164695617
MOABC,4,1914046902,65,0.0709510085309411,0.9949699850898531
MOABC,4,1914046902,66,0.4096711417005644,0.832182835746605
MOABC,4,1914046902,67,0.6653006479652556,0.5573762048491027
MOABC,4,1914046902,68,0.4938063897974051,0.7561629243535853
MOABC,4,1914046902,69,0.19011054798099755,0.9639797154031648
MOABC,4,1914046902,70,0.9094650930096428,0.172873364483282
MOABC,4,1914046902,71,0.12290194441140073,0.9868264039476752
MOABC,4,1914046902,72,0.654820099276519,0.5712174569915767
MOABC,4,1914046902,73,0.7334000328754751,0.46212456061383866
MOABC,4,1914046902,74,0.40350325797426667,0.8371851208041524
MOABC,4,1914046902,75,0.8735157458949366,0.2369759525245982
MOABC,4,1914046902,76,0.8386021524444398,0.2967470087141943
MOABC,4,1914046902,77,0.6692149636537114,0.5526639039036725
MOABC,4,1914046902,78,0.6783843026456114,0.5397948733122067
MOABC,4,1914046902,79,0.2658205138836826,0.9293728239521627
MOABC,4,1914046902,80,0.23969024248539245,0.9425486676140913
MOABC,4,1914046902,81,0.8673466450138649,0.24771692320711505
MOABC,4,1914046902,82,0.12820473032357765,0.9835635492110167
MOABC,4,1914046902,83,0.05785418166448186,0.996652925485083
MOABC,4,1914046902,84,0.9528828752214932,0.09201596771517524
MOABC,4,1914046902,85,0.171882452938658,0.9722673734716782
MOABC,4,1914046902,86,0.33500028677576876,0.8877748080454014
MOABC,4,1914046902,87,0.5348852825769073,0.7138977344826221
MOABC,4,1914046902,88,0.8861962874406712,0.21465614012637113
MOABC,4,1914046902,89,0.8352166476008003,0.302414894948684
MOABC,4,1914046902,90,0.8203031168861242,0.32710279642690965
MOABC,4,1914046902,91,0.6351828682046081,0.5965427239393675
MOABC,4,1914046902,92,0.7729185665279311,0.40260020903860033
MOABC,4,1914046902,93,0.8617725615141185,0.25785354901893026
MOABC,4,1914046902,94,0.3212904737120943,0.8972503793624498
MOABC,4,1914046902,95,0.8889212532668294,0.20987887885553835
MOABC,4,1914046902,96,0.2734902264116729,0.9252812012681743
MOABC,4,1914046902,97,0.49786060809678445,0.7521348149316088
MOABC,4,1914046902,98,0.04565618228334076,0.9979155130193104
MOABC,4,1914046902,99,0.9586595778661029,0.08204865969355138
MOABC,4,1914046902,100,0.9147842903818838,0.16333238990118198
MOABC,5,1146196620,1,0.0,1.0
MOABC,5,1146196620,2,1.0,0.0
MOABC,5,1146196620,3,0.9864020091057437,0.02701107643215228
MOABC,5,1146196620,4,0.8258127909357391,0.318040182314146
MOABC,5,1146196620,5,0.8031993158750941,0.35606063215568884
MOABC,5,1146196620,6,0.7678079965043128,0.41076033870196016
MOABC,5,1146196620,7,0.3678832258802492,0.8646624430809023
MOABC,5,1146196620,8,0.6749370663749183,0.5444828535588155
MOABC,5,1146196620,9,0.5850436682233071,0.6584356833928329
MOABC,5,1146196620,10,0.4042843013343943,0.8376355041127356
MOABC,5,1146196620,11,0.31689265373184733,0.8995800376165171
MOABC,5,1146196620,12,0.44660199525029876,0.8007390872492636
MOABC,5,1146196620,13,0.9602352452167151,0.08725832510469189
MOABC,5,1146196620,14,0.703356638661041,0.5052911078202506
MOABC,5,1146196620,15,0.131102020784632,0.982866772421596
MOABC,5,1146196620,16,0.6936570280676808,0.5188399274123127
MOABC,5,1146196620,17,0.7781294686839337,0.394790269816329
MOABC,5,1146196620,18,0.8707461624512084,0.24180150174770781
MOABC,5,1146196620,19,0.792011399675484,0.37271794278408077
MOABC,5,1146196620,20,0.6842942613374464,0.5319474064003832
MOABC,5,1146196620,21,0.8895523512306626,0.20869661441999998
MOABC,5,1146196620,22,0.6642286003819163,0.5593962983844751
MOABC,5,1146196620,23,0.9647022088768196,0.06934964818818523
MOABC,5,1146196620,24,0.2605387834855519,0.9321195422998687
MOABC,5,1146196620,25,0.6345035724214837,0.5974124311930434
MOABC,5,1146196620,26,0.9785143498600254,0.042509667943809774
MOABC,5,1146196620,27,0.616096812701409,0.6204258755999836
MOABC,5,1146196620,28,0.38258222948070125,0.853630837685576
MOABC,5,1146196620,29,0.43435759526116635,0.8113363020905549
MOABC,5,1146196620,30,0.9134727149744689,0.16559507191283546
MOABC,5,1146196620,31,0.841124809259268,0.29250905524855997
MOABC,5,1146196620,32,0.23629204951589358,0.9441869056031819
MOABC,5,1146196620,33,0.6248742756405627,0.609532165717841
MOABC,5,1146196620,34,0.11261990711226322,0.9873167565220252
MOABC,5,1146196620,35,0.7516744120286479,0.4349855783013864
MOABC,5,1146196620,36,0.5548843236468337,0.6921621155249243
MOABC,5,1146196620,37,0.9719619169488339,0.0552900503361118
MOABC,5,1146196620,38,0.7127582001092709,0.49198094431830863
MOABC,5,1146196620,39,0.7582199170181831,0.4251261435728254
MOABC,5,1146196620,40,0.9401728793978076,0.12142097563144744
MOABC,5,1146196620,41,0.5007482612797376,0.7492511788253197
MOABC,5,1146196620,42,0.9488980419100239,0.09960474059439707
MOABC,5,1146196620,43,0.16972113967481037,0.9711947347474835
MOABC,5,1146196620,44,0.09761589079476454,0.99047114484707
MOABC,5,1146196620,45,0.731830782881131,0.4644237052275909
