algorithm,run,seed,point_index,f1,f2
MOABC,1,1121998699,51,0.45862363053321964,0.32278243486068703
MOABC,1,1121998699,52,0.9848193766245297,0.0076193388499906645
MOABC,1,1121998699,53,0.5612095630637502,0.25086081724805415
MOABC,1,1121998699,54,0.009004918617124229,0.9051057503474302
MOABC,1,1121998699,55,0.20114572860293342,0.551507270314464
MOABC,1,1121998699,56,0.6537711669588756,0.1914388291793575
MOABC,1,1121998699,57,0.47151453175971164,0.31333084257430666
MOABC,1,1121998699,58,0.5540089137999085,0.2556822499939492
MOABC,1,1121998699,59,0.3517086615038122,0.40694969760961236
MOABC,1,1121998699,60,0.39815056048714753,0.3690082723154382
MOABC,1,1121998699,61,0.6244146730247799,0.209800865168975
MOABC,1,1121998699,62,0.09078031443094339,0.6989443696822227
MOABC,1,1121998699,63,0.30665826925673245,0.4462326578277206
MOABC,1,1121998699,64,0.043163358854133076,0.7922420666878565
MOABC,1,1121998699,65,0.36604599904733576,0.3949826456644868
MOABC,1,1121998699,66,0.9735686693271026,0.013304165749595032
MOABC,1,1121998699,67,0.19540297414620605,0.5579559404774187
MOABC,1,1121998699,68,0.49387278834595794,0.29723916705829984
MOABC,1,1121998699,69,0.13183953539602503,0.6369037980520712
MOABC,1,1121998699,70,0.392323864917414,0.3736423825661461
MOABC,1,1121998699,71,0.9499441364357208,0.025349223344217076
MOABC,1,1121998699,72,0.8573597226558954,0.07419904140865129
MOABC,1,1121998699,73,0.5239143225085011,0.2761807391036079
MOABC,1,1121998699,74,0.8257143593262877,0.09131173701060016
MOABC,1,1121998699,75,0.8503250987450043,0.07786926157675222
MOABC,1,1121998699,76,0.6411316881278537,0.19957169145341375
MOABC,1,1121998699,77,0.903855568344766,0.0492868106812378
MOABC,1,1121998699,78,0.8165398496195748,0.096374054367878
MOABC,1,1121998699,79,0.6151436015720484,0.21568913258751501
MOABC,1,1121998699,80,0.5307969877629662,0.27144184325273923
MOABC,1,1121998699,81,0.347597425275763,0.41042606510818497
MOABC,1,1121998699,82,0.6958064228337628,0.16584987991743183
MOABC,1,1121998699,83,0.7245236359538584,0.1488104582680434
MOABC,1,1121998699,84,0.5837388376654937,0.23597196804749473
MOABC,1,1121998699,85,0.09444781444230266,0.6926763916464685
MOABC,1,1121998699,86,0.963416767662921,0.018462039622042514
MOABC,1,1121998699,87,0.5044697692118221,0.2897396468816368
MOABC,1,1121998699,88,0.3143948264333179,0.4392907826393098
MOABC,1,1121998699,89,0.6357616042100368,0.2026533976939336
MOABC,1,1121998699,90,0.36957934163425843,0.39218624065041163
MOABC,1,1121998699,91,0.08205212599502316,0.7135560507512273
MOABC,1,1121998699,92,0.7090115043043861,0.15797179127360986
MOABC,1,1121998699,93,0.8059637214714085,0.10224517741679129
MOABC,1,1121998699,94,0.7155959381439487,0.15407096151985145
MOABC,1,1121998699,95,0.6724458213848585,0.1799724110016558
MOABC,1,1121998699,96,0.51316569992781,0.28364415329021225
MOABC,1,1121998699,97,0.11036867361464898,0.6677821894998477
MOABC,1,1121998699,98,0.9973893177594162,0.0013061941919254583
MOABC,1,1121998699,99,0.5968971433643336,0.22741890347216537
MOABC,1,1121998699,100,0.838284549549714,0.08442119424392858
MOABC,2,3465628830,1,0.0,1.0
MOABC,2,3465628830,2,1.0,0.0
MOABC,2,3465628830,3,0.010917259822409403,0.8955143080493613
MOABC,2,3465628830,4,0.024443075951119848,0.843657184523497
MOABC,2,3465628830,5,0.03814449387054786,0.8046938457966535
MOABC,2,3465628830,6,0.11109778991204217,0.6667624111553228
MOABC,2,3465628830,7,0.09074644824886294,0.6987584885046472
MOABC,2,3465628830,8,0.06486754988653239,0.7453092831627087
MOABC,2,3465628830,9,0.6656169795402753,0.1841464727708638
MOABC,2,3465628830,10,0.910491588654394,0.045803170905292734
MOABC,2,3465628830,11,0.5477136046243669,0.25997982449869206
MOABC,2,3465628830,12,0.6845765940474262,0.17260856207198785
MOABC,2,3465628830,13,0.199434884292607,0.5534186701607903
MOABC,2,3465628830,14,0.044046128803720976,0.7901283039480527
MOABC,2,3465628830,15,0.019184129578877527,0.8634440370153025
MOABC,2,3465628830,16,0.18820833760166233,0.566170154686885
MOABC,2,3465628830,17,0.15165091006089093,0.6105761819868214
MOABC,2,3465628830,18,0.13920518757631767,0.6269008062246947
MOABC,2,3465628830,19,0.4510334656037393,0.32840986045004017
MOABC,2,3465628830,20,0.2438801362409523,0.5061577820386836
MOABC,2,3465628830,21,0.564944118342507,0.24837235392615642
MOABC,2,3465628830,22,0.8093855064356134,0.10034145008474837
MOABC,2,3465628830,23,0.43966095316125703,0.3369400024606754
MOABC,2,3465628830,24,0.6405322933209051,0.1996673858195549
MOABC,2,3465628830,25,0.9608432029912838,0.019773902106836598
MOABC,2,3465628830,26,0.40523894599082594,0.363416190958193
MOABC,2,3465628830,27,0.1688776169937189,0.5890527897552353
MOABC,2,3465628830,28,0.17812173084773503,0.5779553013025764
MOABC,2,3465628830,29,0.3180505573062209,0.4360402878275289
MOABC,2,3465628830,30,0.6522718845803857,0.1923664911728924
MOABC,2,3465628830,31,0.014250763444655225,0.8806846391001855
MOABC,2,3465628830,32,0.945178276789403,0.02779720387698792
MOABC,2,3465628830,33,0.2920610818564711,0.4595732409877831
MOABC,2,3465628830,34,0.48103284144844904,0.3064346884385757
MOABC,2,3465628830,35,0.2809742924946973,0.4699299174119498
MOABC,2,3465628830,36,0.4263238248341108,0.34706522160776976
MOABC,2,3465628830,37,0.055795106786606874,0.7637902411612126
MOABC,2,3465628830,38,0.15905780533737895,0.6014244164788717
MOABC,2,3465628830,39,0.8953845046044698,0.05375240840228823
MOABC,2,3465628830,40,0.052244546879429025,0.7715098625063526
MOABC,2,3465628830,41,0.6053396473477235,0.2219642377450318
MOABC,2,3465628830,42,0.4173821032949245,0.3539488384874963
MOABC,2,3465628830,43,0.07350925727313984,0.7288832828502982
MOABC,2,3465628830,44,0.6256143365228236,0.20904214140848218
MOABC,2,3465628830,45,0.3933071122058337,0.3728579808322349
MOABC,2,3465628830,46,0.12533286080784417,0.6459761896449967
MOABC,2,3465628830,47,0.748488984501398,0.1348474212594648
MOABC,2,3465628830,48,0.9282512684329001,0.03654202560106434
MOABC,2,3465628830,49,0.8583287729300623,0.07354102291085428
MOABC,2,3465628830,50,0.21114949756290713,0.5404899374751305
MOABC,2,3465628830,51,0.27165229406094815,0.47879726204058404
MOABC,2,3465628830,52,0.7589842575491514,0.12892012382716836
MOABC,2,3465628830,53,0.085909591382163,0.7069002194908
MOABC,2,3465628830,54,0.11704157268211188,0.6578866084439151
MOABC,2,3465628830,55,0.585685930796455,0.2346987973697667
MOABC,2,3465628830,56,0.5738475296347436,0.2424727532063834
MOABC,2,3465628830,57,0.07804266991296048,0.7211210745702625
MOABC,2,3465628830,58,0.8682129265023666,0.06822055909009961
MOABC,2,3465628830,59,0.5356863358421947,0.26809407569183796
MOABC,2,3465628830,60,0.7930706131884361,0.10945487863419512
MOABC,2,3465628830,61,0.36721849043179766,0.3940144470106588
MOABC,2,3465628830,62,0.2549350896150828,0.4950890281636682
MOABC,2,3465628830,63,0.6178622392691665,0.2139578658518169
MOABC,2,3465628830,64,0.1322692309664543,0.6363116293224504
MOABC,2,3465628830,65,0.5094742941336202,0.28628308129861096
MOABC,2,3465628830,66,0.594799467161445,0.228767566059792
MOABC,2,3465628830,67,0.2166566300223704,0.5345361130846453
MOABC,2,3465628830,68,0.49248710257411826,0.29822574675642877
MOABC,2,3465628830,69,0.4650613396832186,0.31818272752699084
MOABC,2,3465628830,70,0.37606763370547636,0.3867564646048804
MOABC,2,3465628830,71,0.8447691634939052,0.08088675154049808
MOABC,2,3465628830,72,0.97366878725007,0.013253433120082826
MOABC,2,3465628830,73,0.23303336019640808,0.5172647100155117
MOABC,2,3465628830,74,0.38471117723378423,0.37974910138415763
MOABC,2,3465628830,75,0.3082855196226231,0.44586828198684547
MOABC,2,3465628830,76,0.5189370292130504,0.279627159584982
MOABC,2,3465628830,77,0.3431483120540465,0.41421145668695125
MOABC,2,3465628830,78,0.30183055170708983,0.45060892644151734
MOABC,2,3465628830,79,0.8379097573983458,0.0846258921084599
MOABC,2,3465628830,80,0.7356585006159337,0.14229463064760184
MOABC,2,3465628830,81,0.49960141532210317,0.29317511693342513
MOABC,2,3465628830,82,0.5275034841773645,0.2737056490806469
MOABC,2,3465628830,83,0.4693540785307206,0.3149057885730455
MOABC,2,3465628830,84,0.9846655722408357,0.007696834510321771
MOABC,2,3465628830,85,0.35409681314417424,0.4053904071131039
MOABC,2,3465628830,86,0.8805961679485277,0.0616034960171009
MOABC,2,3465628830,87,0.7709477573555136,0.1219638117301322
MOABC,2,3465628830,88,0.8258294415741021,0.09124841591659272
MOABC,2,3465628830,89,0.7145206475755884,0.15470680176846727
MOABC,2,3465628830,90,0.7876660742434601,0.1124944652322104
MOABC,2,3465628830,91,0.9342667184625765,0.033425264936802056
MOABC,2,3465628830,92,0.8210777909264273,0.09386657112408259
MOABC,2,3465628830,93,0.32953407419305464,0.42598421769994005
MOABC,2,3465628830,94,0.3576784013707536,0.4019377947313896
MOABC,2,3465628830,95,0.22662752423617905,0.5239458810186326
MOABC,2,3465628830,96,0.7006972375568483,0.16292339803525246
MOABC,2,3465628830,97,0.6961002536780475,0.1656737726296461
MOABC,2,3465628830,98,0.8855216839600959,0.05897838284123569
MOABC,2,3465628830,99,0.3375385587548231,0.4190193129244113
MOABC,2,3465628830,100,0.262760334518536,0.48739846432746037
MOABC,3,3829742219,1,1.0,0.0
MOABC,3,3829742219,2,0.0,1.0
MOABC,3,3829742219,3,0.0025627866554385377,0.9495758169558569
MOABC,3,3829742219,4,0.010456531458254951,0.8977429434109359
MOABC,3,3829742219,5,0.037502866278813884,0.8063434717501723
MOABC,3,3829742219,6,0.050384052934397246,0.7755360765415448
MOABC,3,3829742219,7,0.030890128158751973,0.8242441234019415
MOABC,3,3829742219,8,0.08175481665528388,0.7140720080043406
MOABC,3,3829742219,9,0.13047620843585334,0.6387850938350751
MOABC,3,3829742219,10,0.2682553582235768,0.4820667718621169
MOABC,3,3829742219,11,0.015340896689048922,0.8761424043457546
MOABC,3,3829742219,12,0.093071315838482,0.6949393987927366
MOABC,3,3829742219,13,0.34764132167273654,0.4103888386274067
MOABC,3,3829742219,14,0.07186722591883243,0.7319193667591177
MOABC,3,3829742219,15,0.18219722947897649,0.5731543293332838
MOABC,3,3829742219,16,0.2560021957285234,0.49403340454634115
MOABC,3,3829742219,17,0.16961198592228477,0.5881609681800049
MOABC,3,3829742219,18,0.4481197480246121,0.33058253083400035
MOABC,3,3829742219,19,0.5036434276421105,0.290321602676985
MOABC,3,3829742219,20,0.4354400140530075,0.34012121260567296
MOABC,3,3829742219,21,0.057612940106531285,0.7599772013055667
MOABC,3,3829742219,22,0.02099537083072897,0.8551109770652531
MOABC,3,3829742219,23,0.11752616004218863,0.6571791173536086
MOABC,3,3829742219,24,0.4615905407130929,0.3205954574647141
MOABC,3,3829742219,25,0.4904439181321391,0.29968298741916144
MOABC,3,3829742219,26,0.8127905681180987,0.09845101734952932
MOABC,3,3829742219,27,0.24473845437284136,0.505290212582988
MOABC,3,3829742219,28,0.5954562259177197,0.22834278994589477
MOABC,3,3829742219,29,0.20142231901341495,0.5513343925240023
MOABC,3,3829742219,30,0.6520960312369114,0.19247818553391374
MOABC,3,3829742219,31,0.8440398360397193,0.08135672113911464
MOABC,3,3829742219,32,0.06508207040197578,0.7450403957414581
MOABC,3,3829742219,33,0.6975206637399565,0.16482297460960027
MOABC,3,3829742219,34,0.7772182844992903,0.11840015625041633
MOABC,3,3829742219,35,0.9694416232092793,0.015403827951613026
MOABC,3,3829742219,36,0.879266387960632,0.062307946092853166
MOABC,3,3829742219,37,0.9055508505013674,0.048395707746351165
MOABC,3,3829742219,38,0.33528138600619684,0.4209651554146512
MOABC,3,3829742219,39,0.19107455177053298,0.5628792480669517
MOABC,3,3829742219,40,0.6652716024888066,0.1843581653146974
MOABC,3,3829742219,41,0.42237574556757473,0.35009558736105295
MOABC,3,3829742219,42,0.8925673207562438,0.05524218936478553
MOABC,3,3829742219,43,0.3154116673083568,0.4384061120435635
MOABC,3,3829742219,44,0.6089276781740232,0.21966181807243135
MOABC,3,3829742219,45,0.3045767958661847,0.4481152331634939
MOABC,3,3829742219,46,0.1394816392057498,0.6265314354952324
MOABC,3,3829742219,47,0.41265200849383266,0.3576200435241344
MOABC,3,3829742219,48,0.39126437494947486,0.37448870917506627
MOABC,3,3829742219,49,0.4006477954175549,0.3670325479003246
MOABC,3,3829742219,50,0.21163449770335263,0.5399625040245604
MOABC,3,3829742219,51,0.326900893537068,0.4306968452171426
MOABC,3,3829742219,52,0.0999087693792412,0.6839165151863481
MOABC,3,3829742219,53,0.2340423758341088,0.5165012380326225
MOABC,3,3829742219,54,0.28140924986330734,0.46951979314652337
MOABC,3,3829742219,55,0.14762939470689154,0.616986986750288
MOABC,3,3829742219,56,0.3610994802092048,0.39908446882660015
MOABC,3,3829742219,57,0.6388138107024994,0.2007417121465055
MOABC,3,3829742219,58,0.9562121830142327,0.022138975613490985
MOABC,3,3829742219,59,0.6195842076703634,0.2128632852735407
MOABC,3,3829742219,60,0.7952642685915999,0.10822409283970233
MOABC,3,3829742219,61,0.29474134173591293,0.45709914189075407
MOABC,3,3829742219,62,0.7373789682336662,0.14129226844422427
MOABC,3,3829742219,63,0.8594124059450855,0.07295501406615357
MOABC,3,3829742219,64,0.5593439261667872,0.2521070088797548
MOABC,3,3829742219,65,0.1612961746384896,0.5983830499043015
MOABC,3,3829742219,66,0.7635609735909188,0.1261802396426831
MOABC,3,3829742219,67,0.15547205398091352,0.6066727593351144
MOABC,3,3829742219,68,0.6823810626092351,0.1739364052270339
MOABC,3,3829742219,69,0.9841874631143398,0.008345732240398834
MOABC,3,3829742219,70,0.21939298536149315,0.5316059507699176
MOABC,3,3829742219,71,0.6303477291862236,0.20605558810063807
MOABC,3,3829742219,72,0.9195823575020531,0.04105143125293054
MOABC,3,3829742219,73,0.379360287449032,0.3840809638661521
MOABC,3,3829742219,74,0.8316628229871454,0.08804450602757112
MOABC,3,3829742219,75,0.10727283535939641,0.6724749956156886
MOABC,3,3829742219,76,0.5682226346257904,0.24619456447582555
MOABC,3,3829742219,77,0.865407655706961,0.06972710686220629
MOABC,3,3829742219,78,0.7498951621840847,0.13403512647221827
MOABC,3,3829742219,79,0.938182361155368,0.031403674609227716
MOABC,3,3829742219,80,0.22698548743795427,0.5236076969457136
MOABC,3,3829742219,81,0.5307140042022034,0.2714987960187002
MOABC,3,3829742219,82,0.7117525043676279,0.15634574358471476
MOABC,3,3829742219,83,0.8238343711335,0.09234677815065295
MOABC,3,3829742219,84,0.5821096853049805,0.2370388703839621
MOABC,3,3829742219,85,0.47770621383488165,0.3088370569577087
MOABC,3,3829742219,86,0.926087967058493,0.03766535599174603
MOABC,3,3829742219,87,0.7903203217083329,0.11100038149145819
MOABC,3,3829742219,88,0.47375078540720844,0.3117044345579376
MOABC,3,3829742219,89,0.6774908038448328,0.17690170462767152
MOABC,3,3829742219,90,0.9461279649950064,0.027308905684033102
MOABC,3,3829742219,91,0.020093489115917587,0.858438946174182
MOABC,3,3829742219,92,0.7272082711888228,0.14723492614388645
MOABC,3,3829742219,93,0.2867553388570098,0.46450458558906643
MOABC,3,3829742219,94,0.5484673484894458,0.2594141856007194
MOABC,3,3829742219,95,0.11217752463042324,0.6650708662561949
MOABC,3,3829742219,96,0.5171163520277617,0.2808919747160641
MOABC,3,3829742219,97,0.9905423798175786,0.004740044100246865
MOABC,3,3829742219,98,0.36706712804480135,0.39413934935858724
MOABC,3,3829742219,99,0.5777730569660882,0.2398861552595637
MOABC,3,3829742219,100,0.7087252333506969,0.15814179736092315
MOABC,4,2668995955,1,1.0,0.0
MOABC,4,2668995955,2,0.0,1.0
MOABC,4,2668995955,3,0.009772146977158782,0.9011458558606416
MOABC,4,2668995955,4,0.42528849701888205,0.34785852990406896
MOABC,4,2668995955,5,0.002251881568450423,0.9525460059659542
MOABC,4,2668995955,6,0.9577807246077206,0.021337277399588756
MOABC,4,2668995955,7,0.2647641380249681,0.4854887431062441
MOABC,4,2668995955,8,0.003376062225104337,0.941896108348026
MOABC,4,2668995955,9,0.09030602482933575,0.6994903914531394
MOABC,4,2668995955,10,0.5600625370649673,0.25165663965223695
MOABC,4,2668995955,11,0.9376260757022578,0.03168906042415398
MOABC,4,2668995955,12,0.10179101973426904,0.6809529505946356
MOABC,4,2668995955,13,0.019926464334400817,0.8588426180143502
MOABC,4,2668995955,14,0.5391231775937266,0.26574992162497757
MOABC,4,2668995955,15,0.2839830581950131,0.46709939182337845
MOABC,4,2668995955,16,0.17386531326234145,0.5830284023313561
MOABC,4,2668995955,17,0.08150776599694405,0.7145043503811938
MOABC,4,2668995955,18,0.8322296033392415,0.08773380894651073
MOABC,4,2668995955,19,0.07288984172078672,0.7300188176936584
MOABC,4,2668995955,20,0.12759332754836608,0.6427979178322007
MOABC,4,2668995955,21,0.18625931177090638,0.5684222992659524
MOABC,4,2668995955,22,0.3107599778637691,0.44254150121845925
MOABC,4,2668995955,23,0.8175612717975481,0.09603558021991705
MOABC,4,2668995955,24,0.9775880810856573,0.011269459821918737
MOABC,4,2668995955,25,0.15386219756567399,0.6077472784470896
MOABC,4,2668995955,26,0.16435024457831166,0.5945986945665224
MOABC,4,2668995955,27,0.591992657042683,0.23058940932511007
MOABC,4,2668995955,28,0.05093615478137617,0.77430960414458
MOABC,4,2668995955,29,0.2535197958263432,0.49649250668302536
MOABC,4,2668995955,30,0.675593250153467,0.17805520249017515
MOABC,4,2668995955,31,0.6886015669423924,0.17017979842474773
MOABC,4,2668995955,32,0.24279046438318166,0.5072622763118746
MOABC,4,2668995955,33,0.40196324531609584,0.3659942860540835
MOABC,4,2668995955,34,0.3234041844876384,0.4313136325816519
MOABC,4,2668995955,35,0.3799957841318503,0.38356201923319955
MOABC,4,2668995955,36,0.9224447070588583,0.03956014917181916
MOABC,4,2668995955,37,0.11811621979632622,0.6563195966817902
MOABC,4,2668995955,38,0.11085980469893708,0.667043839674144
MOABC,4,2668995955,39,0.2994932975708167,0.45274019189162384
MOABC,4,2668995955,40,0.8973893458518999,0.05269363675109223
MOABC,4,2668995955,41,0.7796076165927954,0.11727700299593632
MOABC,4,2668995955,42,0.7017216296275759,0.16231173560960446
MOABC,4,2668995955,43,0.13744152826620257,0.6292689272987728
MOABC,4,2668995955,44,0.8840029244758378,0.05978570956602942
MOABC,4,2668995955,45,0.05831427996738914,0.7585166962897639
MOABC,4,2668995955,46,0.39093937713279364,0.3747485488785172
MOABC,4,2668995955,47,0.33279548242614665,0.4231160365395016
MOABC,4,2668995955,48,0.48279628451126666,0.3051645630002117
MOABC,4,2668995955,49,0.044528014132177274,0.7889852779115865
MOABC,4,2668995955,50,0.9106535511842904,0.04571830616725636
MOABC,4,2668995955,51,0.23274982670122957,0.5175584732827929
MOABC,4,2668995955,52,0.14445983305235355,0.6199212804531757
MOABC,4,2668995955,53,0.4554348011111358,0.3251409027721892
MOABC,4,2668995955,54,0.7938265568052278,0.10903055226050096
MOABC,4,2668995955,55,0.8031474330541901,0.1039379092058006
MOABC,4,2668995955,56,0.6239541942396521,0.2100922875172998
MOABC,4,2668995955,57,0.344452953559648,0.4130988553771189
MOABC,4,2668995955,58,0.03225606917844552,0.8204002529817618
MOABC,4,2668995955,59,0.4385172119146323,0.33779367874156296
MOABC,4,2668995955,60,0.5114097502079458,0.28487083048829037
MOABC,4,2668995955,61,0.640225961126407,0.19985878757884112
MOABC,4,2668995955,62,0.7136353978472164,0.1552305652740409
MOABC,4,2668995955,63,0.6548473242881183,0.19077362605503378
MOABC,4,2668995955,64,0.7684954894340144,0.12377805178972598
MOABC,4,2668995955,65,0.014406660400562696,0.8799722515392265
MOABC,4,2668995955,66,0.529823929077279,0.27210994712304715
MOABC,4,2668995955,67,0.5780897664217848,0.2396778583792524
MOABC,4,2668995955,68,0.9879311564752995,0.006260717360680718
MOABC,4,2668995955,69,0.6621302731258618,0.18628612330508842
MOABC,4,2668995955,70,0.7570774755889216,0.1298980085134389
MOABC,4,2668995955,71,0.8481971599690159,0.07902380054150371
MOABC,4,2668995955,72,0.7404969150571076,0.13947869575641555
MOABC,4,2668995955,73,0.46730645289269473,0.3164018337556085
MOABC,4,2668995955,74,0.025576899953533877,0.8400722039371082
MOABC,4,2668995955,75,0.5187103680291211,0.27978449889694745
MOABC,4,2668995955,76,0.6106329008765048,0.2185699641832899
MOABC,4,2668995955,77,0.6049367685764202,0.2222231884554412
MOABC,4,2668995955,78,0.5713293027293829,0.2441367177560244
MOABC,4,2668995955,79,0.28946728438881086,0.4619783659447308
MOABC,4,2668995955,80,0.4457201312005192,0.3323772586406694
MOABC,4,2668995955,81,0.21356060431370996,0.5442180913885485
MOABC,4,2668995955,82,0.19539743097150775,0.5585944743107104
MOABC,4,2668995955,83,0.22120559876660972,0.5296750072911183
MOABC,4,2668995955,84,0.8536041622857488,0.07609404280421359
MOABC,4,2668995955,85,0.8663799503279136,0.06923045131290378
MOABC,4,2668995955,86,0.8714885274024807,0.0664645099706848
MOABC,4,2668995955,87,0.06521265068108369,0.7446323225716098
MOABC,4,2668995955,88,0.4740595824295503,0.3114801510271833
MOABC,4,2668995955,89,0.368142969395417,0.39325213688434224
MOABC,4,2668995955,90,0.6329151783278057,0.20444033641228032
MOABC,4,2668995955,91,0.027474351004338746,0.8342461131604176
MOABC,4,2668995955,92,0.03943107332510019,0.8014274104670278
MOABC,4,2668995955,93,0.7471585734492343,0.13561665133504897
MOABC,4,2668995955,94,0.03697000704467197,0.8077241381642977
MOABC,4,2668995955,95,0.7264103603445479,0.14770289197689523
MOABC,4,2668995955,96,0.01291024777958087,0.8863767289900049
MOABC,4,2668995955,97,0.1997973107385988,0.5530130754277047
MOABC,4,2668995955,98,0.496555274675596,0.2953332186199039
MOABC,4,2668995955,99,0.4976124272150958,0.2945835079791019
MOABC,4,2668995955,100,0.2241025876782048,0.5266052517420532
MOABC,5,2771647640,1,1.0,0.0
MOABC,5,2771647640,2,0.0,1.0
MOABC,5,2771647640,3,0.005565439516729234,0.9253981265870139
MOABC,5,2771647640,4,0.00016721904320039625,0.9870686797588767
MOABC,5,2771647640,5,0.08214731868248998,0.7134002228139548
MOABC,5,2771647640,6,0.014595011438218744,0.8791901852614448
MOABC,5,2771647640,7,0.10367882276885783,0.6780080392791851
MOABC,5,2771647640,8,0.05179066366614049,0.7724243781374189
MOABC,5,2771647640,9,0.06640737189249823,0.742569061709214
MOABC,5,2771647640,10,0.008438368121849782,0.9081394093997477
MOABC,5,2771647640,11,0.3709122814335427,0.39097431791956205
MOABC,5,2771647640,12,0.881507893216549,0.06111348227974864
MOABC,5,2771647640,13,0.8667534110138212,0.06900407572764958
MOABC,5,2771647640,14,0.8474256001933091,0.0794427773390135
MOABC,5,2771647640,15,0.35455281312304276,0.40455670221373596
MOABC,5,2771647640,16,0.5772663382058794,0.2402195460490801
MOABC,5,2771647640,17,0.3200357653348015,0.434282963983194
MOABC,5,2771647640,18,0.9010238473351985,0.05077724040391951
MOABC,5,2771647640,19,0.628453528489324,0.20724939073546167
MOABC,5,2771647640,20,0.6425935179742119,0.19838069045170786
MOABC,5,2771647640,21,0.9628086396323966,0.018771871768651027
MOABC,5,2771647640,22,0.14345759580899298,0.6212420353228068
MOABC,5,2771647640,23,0.6563334223418921,0.18985592494799747
MOABC,5,2771647640,24,0.40469570429810325,0.3638430212296927
MOABC,5,2771647640,25,0.2535606045074859,0.4964523548273186
MOABC,5,2771647640,26,0.33387810209399593,0.4221781398268183
MOABC,5,2771647640,27,0.43540643546330565,0.34014665629700314
MOABC,5,2771647640,28,0.7378200641207919,0.1410354698121825
MOABC,5,2771647640,29,0.6145901519195263,0.21604199607407137
MOABC,5,2771647640,30,0.7250664105480235,0.14849168506277768
MOABC,5,2771647640,31,0.6697368353228125,0.18162549201310957
MOABC,5,2771647640,32,0.02125980890747457,0.854192562235424
MOABC,5,2771647640,33,0.20139143530073494,0.5512334290207567
MOABC,5,2771647640,34,0.4475107521808301,0.3310375554795658
MOABC,5,2771647640,35,0.5620534122801079,0.2502977842665049
MOABC,5,2771647640,36,0.3086102496077204,0.4444729983759321
MOABC,5,2771647640,37,0.29899727031184387,0.45319357202300153
MOABC,5,2771647640,38,0.3848587789149767,0.3796301273326057
MOABC,5,2771647640,39,0.2118136242627946,0.539767858301168
MOABC,5,2771647640,40,0.5408498499191805,0.2645854125077502
MOABC,5,2771647640,41,0.12215343190120656,0.6504954479535611
